,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,iteration,percentage,steps
0,0.0350849176088731,0.0258492352573749,0.0259573578292847,0.0258836804048212,0.0260076031483113,0.0275980462832544,0.0262005700014265,0.0262005700014265,0.0274345021853281,0.0304047494559493,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0265354272254965,0.0265155397830516,0.0265126158682345,0.0282218073168514,0.0269082125834398,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0278469303873842,0.026083313462979,0.0276772790796174,0.0288817948828806,0,0.0,1
0,0.0350849176088731,0.0258492352573749,0.0259573578292847,0.0258836804048212,0.0260076031483113,0.0275980462832544,0.0262005700014265,0.0262005700014265,0.0274345021853281,0.0304047494559493,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0265354272254965,0.0265155397830516,0.0265126158682345,0.0282218073168514,0.0269082125834398,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0278469303873842,0.026083313462979,0.0276772790796174,0.0288817948828806,1,0.0,1
0,0.0350849176088731,0.0258492352573749,0.0259573578292847,0.0258836804048212,0.0260076031483113,0.0275980462832544,0.0262005700014265,0.0262005700014265,0.0274345021853281,0.0304047494559493,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0265354272254965,0.0265155397830516,0.0265126158682345,0.0282218073168514,0.0269082125834398,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0278469303873842,0.026083313462979,0.0276772790796174,0.0288817948828806,2,0.0,1
0,0.0350849176088731,0.0258492352573749,0.0259573578292847,0.0258836804048212,0.0260076031483113,0.0275980462832544,0.0262005700014265,0.0262005700014265,0.0274345021853281,0.0304047494559493,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0265354272254965,0.0265155397830516,0.0265126158682345,0.0282218073168514,0.0269082125834398,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0278469303873842,0.026083313462979,0.0276772790796174,0.0288817948828806,3,0.0,1
0,0.0350849176088731,0.0258492352573749,0.0259573578292847,0.0258836804048212,0.0260076031483113,0.0275980462832544,0.0262005700014265,0.0262005700014265,0.0274345021853281,0.0304047494559493,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0265354272254965,0.0265155397830516,0.0265126158682345,0.0282218073168514,0.0269082125834398,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0262005700014265,0.0278469303873842,0.026083313462979,0.0276772790796174,0.0288817948828806,4,0.0,1
0,0.0385746151106757,0.0294212662512536,0.0294557348364652,0.0294271866503688,0.0300026618221357,0.0304345507942553,0.0485852072775244,0.0312578596992542,0.0353063226363725,0.0333015051984091,0.0266859933509808,0.0266859934463518,0.0266859934463518,0.0266859934463518,0.0266859934463518,0.0278547801895351,0.0280256286962752,0.028149693224451,0.0296526984301704,0.0282795367527456,0.0274225593147943,0.0274142461343957,0.0274142461343957,0.0274142461343957,0.0274142461343957,0.0288067786504867,0.0274505218014612,0.0288254128041068,0.0297016798578075,0,0.001,1
0,0.0368857097045533,0.0278720354855954,0.0279088338266121,0.0278845563831786,0.028249943968659,0.0292433207551609,0.0382085643265723,0.0308930583610428,0.0338097843156066,0.0334287335428342,0.0271399461359276,0.0271399447828111,0.0271399447828111,0.0271399447828111,0.0271399447828111,0.0279962072906418,0.0281960291990415,0.0282357064990389,0.0296798594909964,0.0285128230000602,0.0277090161007286,0.0277189643894445,0.0277189643894445,0.0277189643894445,0.0277189643894445,0.0292751130124757,0.0277653415850629,0.0292365915661042,0.0302170498860194,1,0.001,1
0,0.036443702979188,0.0275107255964134,0.0275564099219951,0.0275322709818547,0.0277513872583331,0.0292557761108547,0.0473796405058503,0.0309062710733658,0.0343705305378183,0.0327400929251274,0.0264005699530474,0.0264005700554259,0.0264005700554259,0.0264005700554259,0.0264005700554259,0.0273601800888211,0.0275713166849777,0.0280326316412342,0.0289810101759304,0.0277937227923676,0.0269823494474066,0.0269831095238411,0.0269831095238411,0.0269831095238411,0.0269831095238411,0.028453454118005,0.0269861488100048,0.0284628630161985,0.0294038556653981,2,0.001,1
0,0.038934585186309,0.029844554407125,0.0298188879700581,0.0298415486858756,0.0304809004697227,0.0312076444609362,0.0442054206424289,0.0311563762933149,0.0347526706411962,0.0331231769747942,0.0271062760793209,0.0271062777298804,0.0271062777298804,0.0271062777298804,0.0271062777298804,0.028560341953617,0.0286031153878032,0.0287043659278487,0.0302047229049884,0.0289652244057814,0.0288600815429283,0.0288316459917738,0.0288316459917738,0.0288316459917738,0.0288316459917738,0.0302043600765051,0.0287479715328742,0.0301518500492932,0.0309801918938287,3,0.001,1
0,0.0405606912938935,0.0314308585294017,0.0314220882371517,0.0314245415616397,0.0322744042002914,0.0323102315049983,0.0413379881435445,0.0301042380136676,0.0330421161968002,0.0326795807199733,0.026538962264044,0.0265389626794931,0.0265389626794931,0.0265389626794931,0.0265389626794931,0.0277805362919258,0.027905561635705,0.0279895242915632,0.0295122803986638,0.0281308990813574,0.027695307183571,0.0276788071135585,0.0276788071135585,0.0276788071135585,0.0276788071135585,0.0290928826326546,0.0275566813428032,0.0291772368634658,0.0300138129616806,4,0.001,1
0,0.061815541691378,0.0521097472344867,0.0517047017927858,0.0519952345881215,0.0546918152993117,0.0488444310213065,0.0982160747339915,0.0462824798143708,0.0553266297310667,0.0420693304354898,0.0290324366858962,0.0290324373620531,0.0290324373620531,0.0290324373620531,0.0290324373620531,0.0323752571171416,0.0331141461174701,0.0363804885483558,0.0340868102852997,0.0331698507098106,0.0335629419409137,0.0335576113079066,0.0335576113079066,0.0335576113079066,0.0335576113079066,0.0338917642642854,0.0332348606762997,0.034595537186553,0.0346767942399272,0,0.005,1
0,0.0543043134950087,0.0454025759626422,0.0451093623145985,0.04531491316413,0.0473260632057277,0.0454351942799714,0.0856135291419315,0.0439290545965482,0.0530443667460346,0.040884993836578,0.0293083754882879,0.0293083735680358,0.0293083735680358,0.0293083735680358,0.0293083735680358,0.0319164277428828,0.0333571797835171,0.0352944746967466,0.0336686345751374,0.0330115277564948,0.0335506677916667,0.0335485223129866,0.0335485223129866,0.0335485223129866,0.0335485223129866,0.0329498727297546,0.0327167142093536,0.0340583346932997,0.0339543483702438,1,0.005,1
0,0.0633686369181806,0.0536570914806017,0.0532365971085649,0.0535442051633455,0.0563183541463476,0.0511212923246117,0.0843203148835761,0.0451596682276929,0.0508487814394501,0.0412564139707913,0.027792110484067,0.0277921103878805,0.0277921103878805,0.0277921103878805,0.0277921103878805,0.0306459735963292,0.0314597282941056,0.0339301609631749,0.0325424529073658,0.0317296135122165,0.0308804277688759,0.0308867250436953,0.0308867250436953,0.0308867250436953,0.0308867250436953,0.0316735909275117,0.0307214772140176,0.0319899567517634,0.0322418636745411,2,0.005,1
0,0.0600955806786068,0.0506522811746896,0.0503080563676163,0.0505415445371747,0.0530138567228929,0.0491071040495156,0.0925797530777037,0.0457872641774976,0.0553437952084137,0.0423666245145767,0.0286686812945577,0.028668681926454,0.028668681926454,0.028668681926454,0.028668681926454,0.0321765775599158,0.0336876966240097,0.0354259337179335,0.0338640917914891,0.0333593030495085,0.0344561643729595,0.0344322850413816,0.0344322850413816,0.0344322850413816,0.0344322850413816,0.0331913289777758,0.0335652016513647,0.0348419098832344,0.034716743014224,3,0.005,1
0,0.064281060737134,0.0546086003931218,0.0541693148676177,0.0544856396287973,0.0573824853728997,0.0527377523719451,0.0881271295079036,0.046290268323938,0.0545942006432348,0.0430341914787421,0.0288372520609589,0.0288372517641013,0.0288372517641013,0.0288372517641013,0.0288372517641013,0.0324344992557154,0.0329676981205049,0.0341908194803516,0.0342642645922553,0.0332169021061356,0.0327193654562597,0.0327263378765789,0.0327263378765789,0.0327263378765789,0.0327263378765789,0.0335462175906867,0.0326836867484944,0.0338537734673408,0.0340506041277886,4,0.005,1
0,0.0689685180493257,0.0597075252358939,0.0592182451974304,0.0595655053793413,0.0625313483280291,0.057290495682145,0.0987613003904924,0.0552606439372301,0.0648239379348878,0.0493109308840443,0.0318770044253306,0.0318770053654097,0.0318770053654097,0.0318770053654097,0.0318770053654097,0.034983479148407,0.0367214018624047,0.0452121348250247,0.0362542718634153,0.0360505084315629,0.0398440277085129,0.0398199020952115,0.0398199020952115,0.0398199020952115,0.0398199020952115,0.0363333452409803,0.0377860264798833,0.0390013681565318,0.0383181269402346,0,0.01,1
0,0.0601645192108293,0.0510199663132736,0.0505740065310655,0.0508904748352746,0.0532211258390986,0.0502596616093204,0.1059261903555277,0.0540823625772804,0.0645861854635087,0.0505342079001233,0.0310171913896928,0.0310171908991583,0.0310171908991583,0.0310171908991583,0.0310171908991583,0.0352667727600846,0.0366876205665375,0.042269957394539,0.0369378542460595,0.0367479401768186,0.0392379933049764,0.0392265923775715,0.0392265923775715,0.0392265923775715,0.0392265923775715,0.0369806749952858,0.0369540485036369,0.0385841037268964,0.038196492946713,1,0.01,1
0,0.0554296158673529,0.04681161688441,0.0463862476846878,0.0467041726261886,0.0486738587071305,0.0467270273436615,0.1053709814221102,0.0555437711142102,0.0652944951895348,0.0504849129746279,0.031219023775054,0.0312190263314055,0.0312190263314055,0.0312190263314055,0.0312190263314055,0.0352489931708379,0.0374555519199935,0.0489024444285293,0.0367944158530531,0.0361559140692206,0.0403536140428378,0.040328698688887,0.040328698688887,0.040328698688887,0.040328698688887,0.0362879118129293,0.0375484288885999,0.0392810267147622,0.0384465925989561,2,0.01,1
0,0.0699845294333913,0.0601451514183974,0.0596329563255263,0.0599902093542145,0.0633382669167074,0.0576493391249687,0.1055706063350211,0.0537480097043428,0.0638251302290505,0.0491226318530301,0.0302689838872567,0.0302689866993534,0.0302689866993534,0.0302689866993534,0.0302689866993534,0.0347890085565977,0.0366480410625783,0.0445858189074332,0.0366273755180081,0.0360830897980287,0.0373468963832319,0.0373236797921652,0.0373236797921652,0.0373236797921652,0.0373236797921652,0.0355125528247712,0.0355138024255179,0.0372973471600758,0.0363686826840003,3,0.01,1
0,0.0579636415287299,0.0486140109062738,0.0481670599213724,0.0484886761982293,0.050819177997906,0.0480309444709702,0.11190930291034,0.0563392762988795,0.0681187704682281,0.0492674075697131,0.0312061482562932,0.0312061497047379,0.0312061497047379,0.0312061497047379,0.0312061497047379,0.0349738960634948,0.0370281183219883,0.0442320421304615,0.0368383160635563,0.036179378965422,0.0404960645581813,0.0404874048619185,0.0404874048619185,0.0404874048619185,0.0404874048619185,0.0365246529096273,0.0383177694447928,0.0390934566077638,0.0390789139486228,4,0.01,1
0,0.1126864552344379,0.1010572906901841,0.1000497461220201,0.1007626403465306,0.1061655255389689,0.0971666395620216,0.1225651289345798,0.0811407918407568,0.089841946163962,0.0765277193868439,0.0520476852887219,0.0520476851964951,0.0520476851964951,0.0520476851964951,0.0520476851964951,0.0481262426892611,0.0539322554368138,0.0956394938726473,0.0509862005772079,0.0522884168284573,0.0730308554151259,0.0729963254308265,0.0729963254308265,0.0729963254308265,0.0729963254308265,0.0522646713358339,0.0571580110512788,0.0597102967232153,0.0575011002915213,0,0.05,1
0,0.1066816024933499,0.0951821732693258,0.0942228755331373,0.0949049856001103,0.1000098944702798,0.0922668470036821,0.1219346982086744,0.0800436803495573,0.0893078021429086,0.0758304056754662,0.0524661549943839,0.05246615591147,0.05246615591147,0.05246615591147,0.05246615591147,0.049551394089477,0.0542856684841695,0.0949143581858279,0.0521383386320801,0.0520144277718794,0.0727901524717778,0.0727979352924146,0.0727979352924146,0.0727979352924146,0.0727979352924146,0.0539318097468818,0.0581929681509411,0.0602986901478858,0.0584426696384401,1,0.05,1
0,0.1160766079910768,0.103722660960215,0.1027046729511425,0.1034277891794603,0.1092269464675053,0.0990031492975325,0.1182976812024855,0.0793742021303023,0.0879682785847934,0.0753564351804313,0.0523045630445063,0.0523045630115357,0.0523045630115357,0.0523045630115357,0.0523045630115357,0.0499224668158754,0.0547329329518217,0.0951695098753658,0.0526582691782904,0.0527029475074,0.0716342717912339,0.071623117800803,0.071623117800803,0.071623117800803,0.071623117800803,0.0536794433602757,0.0586465885005137,0.060019347713281,0.0587414958637576,2,0.05,1
0,0.120599223317133,0.1068795504991661,0.1057933721318176,0.1065479411329559,0.1129623179110342,0.1003370151850253,0.1218978282297124,0.0797670332363,0.0903298037941241,0.0757926139860533,0.0523041546576463,0.0523041584614508,0.0523041584614508,0.0523041584614508,0.0523041584614508,0.0485040599874529,0.0536587211587867,0.0964133439745876,0.0508397142694349,0.0513839793040623,0.0729757131698863,0.0729756339408483,0.0729756339408483,0.0729756339408483,0.0729756339408483,0.0530711076338065,0.0583182555536354,0.0608797477537519,0.0589566550827399,3,0.05,1
0,0.1227318730061459,0.109127893058122,0.1080510597992154,0.1088150358465586,0.1150951384096095,0.1035191995453934,0.1212246008942377,0.0796727480590544,0.0873556871268308,0.0748624565604301,0.0520383645880077,0.0520383654444302,0.0520383654444302,0.0520383654444302,0.0520383654444302,0.0503577843783246,0.0552848720418168,0.0937391300224073,0.0525090120812243,0.0532502753431531,0.0712489107161158,0.0712601647120997,0.0712601647120997,0.0712601647120997,0.0712601647120997,0.0541494685926651,0.0592034742821497,0.060757138177785,0.0594876903399875,4,0.05,1
0,0.1315004030573427,0.1194937910187724,0.1184583125990746,0.1191787268496165,0.1251373206268254,0.1148495138470176,0.1159640721766818,0.0922819688042121,0.0953942689883327,0.0912566366094639,0.0729163842698249,0.0729163874402587,0.0729163874402587,0.0729163874402587,0.0729163874402587,0.062256291455431,0.0701574260340272,0.1387742270886996,0.0668036024885491,0.0682581115275494,0.0951482404129179,0.0951474085550281,0.0951474085550281,0.0951474085550281,0.0951474085550281,0.0692558867601754,0.0753572926694072,0.0779240640571722,0.0748789968247976,0,0.1,1
0,0.1353987870890889,0.1226872371752064,0.1216051724239353,0.1223572347642923,0.1287060981121259,0.1161740491454313,0.1199718092539896,0.0944775746528768,0.1023449029821879,0.0951147129589471,0.0787980653323708,0.0787980695552571,0.0787980695552571,0.0787980695552571,0.0787980695552571,0.0655259612334749,0.0723718289323071,0.1425181261699655,0.0688552214288677,0.0687906310463313,0.1026704193528193,0.102675596763907,0.102675596763907,0.102675596763907,0.102675596763907,0.0734266895683097,0.0801171641597335,0.0825396460697779,0.0802029927990164,1,0.1,1
0,0.1421114409925557,0.129403264663264,0.1282298990561848,0.1290677434308187,0.1354956627829008,0.1239980946892358,0.1188297225789564,0.0936259886068021,0.102392318905098,0.0919659709217452,0.0769171340815389,0.0769171363240606,0.0769171363240606,0.0769171363240606,0.0769171363240606,0.0640738128991761,0.0727118254425608,0.1415292678815227,0.0674708830862687,0.0688744780048083,0.1017539295933029,0.1017807110129441,0.1017807110129441,0.1017807110129441,0.1017807110129441,0.0721586991977483,0.0801652169850436,0.0825634642786649,0.0796519078253709,2,0.1,1
0,0.1241160273720545,0.1125366792851515,0.1114352027587877,0.1122119627653082,0.1179141291334587,0.1078195427035912,0.1167793947150555,0.0920926670784039,0.0998207404133346,0.0909796791972915,0.0729278720627509,0.0729278745335571,0.0729278745335571,0.0729278745335571,0.0729278745335571,0.0626482085166543,0.0690208734896284,0.1312124276654809,0.0661647219205288,0.0662163844945145,0.0960450930116043,0.0960639967405255,0.0960639967405255,0.0960639967405255,0.0960639967405255,0.0694726254876382,0.0755566630113461,0.0771670675463897,0.0752389186645965,3,0.1,1
0,0.1387752887881907,0.1261464578381859,0.1250328731917779,0.125806309094813,0.1321120328550541,0.120380176651116,0.1172547105043881,0.0919277834489109,0.099996468253935,0.0908528115916594,0.0762045258499734,0.0762045286180341,0.0762045286180341,0.0762045286180341,0.0762045286180341,0.063910768279131,0.072184445757607,0.1370984243281734,0.0669890793008799,0.067558489395231,0.1012665215120409,0.1012812758411898,0.1012812758411898,0.1012812758411898,0.1012812758411898,0.0706263770751293,0.0793037593664404,0.0813497792165827,0.078998421312216,4,0.1,1
0,0.0991212825229708,0.0796849557019099,0.0797106690232381,0.0800969091219222,0.0824668400354113,0.0828579229617155,0.0801677642229821,0.0801677642229821,0.0818100697030739,0.0813920013117439,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0814844595151991,0.0812709339177578,0.0817122856269781,0.0815236537268541,0.0812015776556382,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0811860874277396,0.0821056699769639,0.0824039462081495,,0,0.0,4
0,0.0991212825229708,0.0796849557019099,0.0797106690232381,0.0800969091219222,0.0824668400354113,0.0828579229617155,0.0801677642229821,0.0801677642229821,0.0818100697030739,0.0813920013117439,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0814844595151991,0.0812709339177578,0.0817122856269781,0.0815236537268541,0.0812015776556382,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0811860874277396,0.0821056699769639,0.0824039462081495,,1,0.0,4
0,0.0991212825229708,0.0796849557019099,0.0797106690232381,0.0800969091219222,0.0824668400354113,0.0828579229617155,0.0801677642229821,0.0801677642229821,0.0818100697030739,0.0813920013117439,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0814844595151991,0.0812709339177578,0.0817122856269781,0.0815236537268541,0.0812015776556382,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0811860874277396,0.0821056699769639,0.0824039462081495,,2,0.0,4
0,0.0991212825229708,0.0796849557019099,0.0797106690232381,0.0800969091219222,0.0824668400354113,0.0828579229617155,0.0801677642229821,0.0801677642229821,0.0818100697030739,0.0813920013117439,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0814844595151991,0.0812709339177578,0.0817122856269781,0.0815236537268541,0.0812015776556382,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0811860874277396,0.0821056699769639,0.0824039462081495,,3,0.0,4
0,0.0991212825229708,0.0796849557019099,0.0797106690232381,0.0800969091219222,0.0824668400354113,0.0828579229617155,0.0801677642229821,0.0801677642229821,0.0818100697030739,0.0813920013117439,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0814844595151991,0.0812709339177578,0.0817122856269781,0.0815236537268541,0.0812015776556382,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0801677642229821,0.0811860874277396,0.0821056699769639,0.0824039462081495,,4,0.0,4
0,0.1008304526568274,0.080481138480725,0.0804896030083505,0.0808821856038565,0.0834793942938972,0.0834567447829353,0.089257719988445,0.0824594294974703,0.0843548079195152,0.0819685457833907,0.0804040367056434,0.0804040367056434,0.0804040367056434,0.0804040367056434,0.0804040367056434,0.0822191181019016,0.0818709851016682,0.0820053099737245,0.082148274706775,0.0819509756369276,0.0824334010532061,0.0824334010532061,0.0824334010532061,0.0824334010532061,0.0824334010532061,0.0820310185013322,0.0828633180026701,0.0831467823608475,,0,0.001,4
0,0.0995977419867195,0.0799291877443159,0.0799013288376283,0.0802596303993555,0.0826689370685267,0.0833180482038652,0.0861895590517358,0.0815186876243497,0.0827224513347763,0.0815566196492217,0.0800781594199768,0.0800781594199768,0.0800781594199768,0.0800781594199768,0.0800781594199768,0.0814279862450551,0.0815109428768611,0.081428185222806,0.0816167697920134,0.0812390633113286,0.0804591688096535,0.0804591688096535,0.0804591688096535,0.0804591688096535,0.0804591688096535,0.0817169588059826,0.0824948344480868,0.0823026804007726,,1,0.001,4
0,0.1093841901377591,0.0840362322179335,0.0839539753369561,0.0843272835911576,0.0887856903180764,0.0873200121577246,0.088304413322396,0.0826091063734505,0.0844233400141201,0.0823992241404577,0.0805437251055993,0.0805437251055993,0.0805437251055993,0.0805437251055993,0.0805437251055993,0.0826227138384649,0.0821827331215937,0.0826409128545851,0.0824651337039016,0.0825107991546977,0.0819287793817785,0.0819287793817785,0.0819287793817785,0.0819287793817785,0.0819287793817785,0.0826724906480892,0.0832028592802433,0.0838402765421798,,2,0.001,4
0,0.0994002683061059,0.0799715745658021,0.0799795531137388,0.0803457419431833,0.0828003135978437,0.0829752906080305,0.0874349976602718,0.0823304749421018,0.084702279889183,0.0824672642460608,0.0806816764159094,0.0806816764159094,0.0806816764159094,0.0806816764159094,0.0806816764159094,0.0837721054974827,0.0825424158048465,0.083793161719776,0.0835211118341128,0.0835888112964736,0.0832615250996617,0.0832615250996617,0.0832615250996617,0.0832615250996617,0.0832615250996617,0.082840728903891,0.0836759188110789,0.0853632681080896,,3,0.001,4
0,0.1009108782183033,0.0805048806974331,0.0804688051715674,0.0808399765630105,0.0834296114990815,0.0833642938843193,0.0892915550163631,0.0825525335572664,0.0854593532649039,0.0826042072288432,0.0806604122214216,0.0806604122214216,0.0806604122214216,0.0806604122214216,0.0806604122214216,0.0832134920210791,0.0826291366960668,0.0832819770284981,0.0830787157378381,0.0829561919771286,0.0830098948868025,0.0830098948868025,0.0830098948868025,0.0830098948868025,0.0830098948868025,0.083184738067012,0.0838886079007246,0.0841311645305678,,4,0.001,4
0,0.1085224888625866,0.0853189192701599,0.0851362240022193,0.0854005962641834,0.0891210121188994,0.0872007614303915,0.1088351538192951,0.0885913266063586,0.0927988804709907,0.0854445242459535,0.0823985739150133,0.0823985739150133,0.0823985739150133,0.0823985739150133,0.0823985739150133,0.0860017464072374,0.0845497001603007,0.0861665457080395,0.0862980625227244,0.0866008363087892,0.0895942273255853,0.0895942273255853,0.0895942273255853,0.0895942273255853,0.0895942273255853,0.0862194646262572,0.0871728198747382,0.0888957633283382,,0,0.005,4
0,0.12116378833384,0.0901650845340431,0.0899217269416023,0.0902038538719241,0.0966825220947191,0.0925827492391825,0.1072089132607724,0.0882893617569973,0.0932949122321971,0.0855888458498199,0.0819026376502874,0.0819026376502874,0.0819026376502874,0.0819026376502874,0.0819026376502874,0.0860603861880278,0.0843739851223739,0.0856473689811952,0.0858460499843494,0.0859768708062304,0.0885776815005641,0.0885776815005641,0.0885776815005641,0.0885776815005641,0.0885776815005641,0.0856318043754838,0.0863115576176031,0.0883682366045099,,1,0.005,4
0,0.1057710919415274,0.0857545098554893,0.0855964372385103,0.0858027882296837,0.0887824958761942,0.0878870470280189,0.1068971057436443,0.0881942235762436,0.0924768154179732,0.0851113728278172,0.0822433160246124,0.0822433160246124,0.0822433160246124,0.0822433160246124,0.0822433160246124,0.0857432340802634,0.0843744001926931,0.0853935487769746,0.085472937478722,0.0855027745115014,0.0891607347253154,0.0891607347253154,0.0891607347253154,0.0891607347253154,0.0891607347253154,0.0855713435149905,0.0867177984352927,0.0877859378501716,,2,0.005,4
