,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS-1,FinAd-LS-2,FinAd-LS-5,FinAd-LS-10,FinAd-LS-25,FinAd-NN,FDR-NN,FDR-Lin-NN,iteration,percentage
0,0.11328200730834627,0.10125643738048863,0.10168469031357373,0.10178064524906397,0.09740000300464241,0.10377154125810208,0.10130650810852726,0.10130650807206106,0.09739518943682705,0.10133121176968725,0.1013286357445018,0.10132831911441031,0.10132677257348896,0.10131148764501606,0.10378393393037731,0.10383433848142937,0.10383433848142937,0,0
0,0.11328200730834627,0.10125643738048863,0.10168469031357373,0.10178064524906397,0.09740000300464241,0.10377154125810208,0.10130650810852726,0.10130650807206106,0.09739518943682705,0.10133121176968725,0.1013286357445018,0.10132831911441031,0.10132677257348896,0.10131148764501606,0.10378393393037731,0.10383433848142937,0.10383433848142937,1,0
0,0.11328200730834627,0.10125643738048863,0.10168469031357373,0.10178064524906397,0.09740000300464241,0.10377154125810208,0.10130650810852726,0.10130650807206106,0.09739518943682705,0.10133121176968725,0.1013286357445018,0.10132831911441031,0.10132677257348896,0.10131148764501606,0.10378393393037731,0.10383433848142937,0.10383433848142937,2,0
0,0.11328200730834627,0.10125643738048863,0.10168469031357373,0.10178064524906397,0.09740000300464241,0.10377154125810208,0.10130650810852726,0.10130650807206106,0.09739518943682705,0.10133121176968725,0.1013286357445018,0.10132831911441031,0.10132677257348896,0.10131148764501606,0.10378393393037731,0.10383433848142937,0.10383433848142937,3,0
0,0.11328200730834627,0.10125643738048863,0.10168469031357373,0.10178064524906397,0.09740000300464241,0.10377154125810208,0.10130650810852726,0.10130650807206106,0.09739518943682705,0.10133121176968725,0.1013286357445018,0.10132831911441031,0.10132677257348896,0.10131148764501606,0.10378393393037731,0.10383433848142937,0.10383433848142937,4,0
0,0.11330996410384762,0.10128428889112913,0.10170997010719382,0.10180633259950607,0.09743730750171559,0.10384136437240196,0.10165214036005875,0.10157259304174845,0.09869892721767656,0.10149912061061447,0.10150826594073566,0.10145589989841261,0.10145435335749126,0.10143906842901837,0.10461218989459593,0.10401049551314404,0.10412343032698426,0,0.001
0,0.11319878820138884,0.10138548411869318,0.10181818402166702,0.10190390046118311,0.0975288145070997,0.10385235930047808,0.10134575754561174,0.10142691196301083,0.09863718224857111,0.10136554287360573,0.10146989313350635,0.10135185373024756,0.10135030718932621,0.10133502226085332,0.10441288220861014,0.10386403032860453,0.10450307344812906,1,0.001
0,0.1141908715402223,0.10149308308349167,0.10190186398961308,0.10196972754253138,0.09760846189523825,0.10391590918691845,0.10174660569558727,0.10166416669512987,0.09893296405617855,0.10143751773002387,0.10132814153573802,0.10127219373862459,0.10127064719770323,0.10125536226923035,0.10481516304609682,0.1042894979219289,0.1050063717162868,2,0.001
0,0.1136939269197742,0.10140580709100562,0.10181623628829889,0.10189567426994207,0.0974958829258322,0.1037932328131132,0.10138949989905598,0.10161552059258168,0.09849666332472043,0.10139655170057967,0.10162522765681818,0.1013817012352083,0.10138015469428695,0.10136486976581406,0.10412225337186816,0.1035818720357118,0.10390455620115671,3,0.001
0,0.11378778153195011,0.10139993301854092,0.10181640642822959,0.10189477071170253,0.09752834246334346,0.10383211293188084,0.10153972469627745,0.10137650067355213,0.09927730131672066,0.10146453612449495,0.10145946142139034,0.10145988144806933,0.10145833490714798,0.10144304997867509,0.10448951280697455,0.1036193463049354,0.10434476576166098,4,0.001
0,0.11387142510227087,0.10179907813488895,0.10224745736053668,0.10233574685273447,0.09785755523203334,0.10429795430117071,0.1023121179427094,0.10197541004712761,0.10415708036054075,0.10160369094225326,0.10201192502964676,0.101595157993045,0.10159361145212364,0.10157832652365076,0.10705285858252271,0.10410173059391312,0.1059620888208174,0,0.005
0,0.11424492928688566,0.10161291526364354,0.10206665852191053,0.10215378229785287,0.09770050495911849,0.10434937486391219,0.10229269164464265,0.10194908634128541,0.10280264038810553,0.10172156453379931,0.1012977936323051,0.10137250939447522,0.10137096285355386,0.10135567792508096,0.10674722128387597,0.10416867855297338,0.10564333889856878,1,0.005
0,0.11543217748420172,0.1023309449035414,0.10272386509362724,0.10273365824738404,0.09841417343314306,0.10460277609771403,0.10241624265618782,0.10210972643187778,0.104837769075287,0.10192433943576777,0.10195370677784218,0.10174599975657753,0.10174445321565619,0.10172916828718329,0.10710618473891788,0.10433405448256558,0.10448060751354672,2,0.005
0,0.1143947563095255,0.10214184899191885,0.10258926097513647,0.10266361176997871,0.09834691629991926,0.1047109671602042,0.10255660444701485,0.10264614969977542,0.10314665289180032,0.10193940911496674,0.1017287342026864,0.10147673661354029,0.10147519007261895,0.10145990514414605,0.10675934502448993,0.10429483113227375,0.10612685444989511,3,0.005
0,0.11425051086803928,0.10185536698854779,0.10228834852057113,0.10236532880877441,0.09795459902412404,0.10438676605778373,0.10259948649141853,0.10234720183143141,0.10367917823083767,0.10183537762928935,0.1016639526046706,0.10166191275727776,0.10166036621635642,0.10164508128788352,0.10771729418162734,0.10444975427365055,0.10693858587328448,4,0.005
0,0.11555199335086629,0.10233849446088006,0.10277894953127634,0.10282393864414449,0.09835562575565793,0.10455026449065408,0.10316417275693769,0.10318823433661276,0.10882130944543338,0.10224461219695762,0.10223754383752202,0.10195111215203932,0.10194956561111798,0.10193428068264508,0.1090270895488606,0.10381358913633937,0.10801401954330574,0,0.01
0,0.114773131938517,0.10208581578390472,0.10248787746903888,0.10259421091136446,0.0980866637877943,0.10476160775708986,0.10364354373411525,0.10364346135318599,0.10951053540522195,0.10238205013156401,0.10274601970969999,0.10219297704956362,0.10219143050864227,0.10217614558016938,0.11010456304706259,0.10454211941416337,0.10799077089274063,1,0.01
0,0.11648923846122665,0.10260286428840466,0.10302206807104934,0.10307998435305524,0.09859512530777921,0.10485728442714744,0.10316155554160518,0.10312344352128307,0.10839531035721177,0.10169194650221117,0.10313253805504569,0.10178011919496738,0.10178690224793295,0.10177161731946006,0.10990991660597316,0.1038569055434242,0.10717827717456783,2,0.01
0,0.11648310992215995,0.10231096361655449,0.10267419665751072,0.10271366033220512,0.09823269693536757,0.10475672175798734,0.10358746580075126,0.1030580151324757,0.10756649142536756,0.10195489687710083,0.10222760981432312,0.10163977447250122,0.10163822793157987,0.10162294300310697,0.10899861973456453,0.10466465412173272,0.10744398583545572,3,0.01
0,0.1173760139131891,0.10269176181204318,0.10305336523411017,0.10305858613779653,0.09869706012475052,0.10514041517458285,0.1041252985899522,0.10296218692450701,0.10830149189506351,0.10236453148355237,0.10288161848883044,0.10197180269962229,0.10197025615870095,0.10195497123022805,0.10943860276968513,0.10482516661000664,0.10706482819687851,4,0.01
0,0.12045877064674297,0.10674896389688475,0.1071335021330885,0.10710821025639872,0.10257908604924232,0.10971224471501995,0.10801024457394967,0.10779868395018072,0.11808199398288143,0.10540358482795123,0.10701075912837002,0.10484130704754105,0.10472134919270784,0.10470606426423494,0.11584797268461713,0.10730666968391649,0.11364753118032671,0,0.05
0,0.12210702678499397,0.1063161527211702,0.10679085501261955,0.10685447452031863,0.10208873077555689,0.10901580849859678,0.10748338841389247,0.1075610691500173,0.11772814749612909,0.10525692177391863,0.10649630838145413,0.10410366301889817,0.10405372002866035,0.10403843510018747,0.11566214127159216,0.1071397290533769,0.1125577161217537,1,0.05
0,0.12366429639901287,0.10677983786103638,0.10712242429562847,0.10704909218382777,0.10274508410248934,0.10907793899609367,0.10810853953582178,0.10758744596480943,0.11687678084735256,0.10616461116405645,0.10604087422697796,0.1046233516844466,0.10458888098541881,0.10457359605694591,0.11561496862154573,0.10695909905217288,0.11245947394243411,2,0.05
0,0.12233455992508233,0.10711908681059856,0.10758910415805796,0.10758505366720005,0.1030063631368323,0.11008854009549848,0.10963111130971923,0.10783252825620962,0.1180838872743623,0.10589195995596544,0.10734497753499576,0.10526029394762268,0.1048442719233393,0.10482898699486641,0.11603631554065029,0.10800134617633933,0.11361641193179105,3,0.05
0,0.12157099174108717,0.10615104663049052,0.10659661679746095,0.10659538006386972,0.10162106785200131,0.10942323228438841,0.10790812726789258,0.10684408140993709,0.11759239366062375,0.1056658286117646,0.10610745574217123,0.10440691749122767,0.10430401232783985,0.10428872739936695,0.11558265828525999,0.10684794060234244,0.1125387941456983,4,0.05
0,0.1277012866672018,0.11206524920561785,0.1125155941287689,0.11242096027078512,0.10813488080607338,0.1142734971105692,0.11126506385613673,0.11107955880757091,0.1164645666505623,0.11059093122354247,0.11039574780545089,0.10776983972581815,0.10741319890645945,0.10738070799361138,0.1187160384705135,0.1092495967669372,0.11679597399765779,0,0.1
0,0.1298451520005046,0.11148006599504512,0.1118329491872656,0.11171472094287056,0.10736676407535531,0.11314028589369002,0.1098591990722574,0.10999820382732042,0.11659731316912114,0.11131178609148545,0.10955503716441876,0.10740060468829661,0.10717023538834097,0.10715495045986809,0.11821095494151201,0.10852753686338791,0.11658102484818135,1,0.1
0,0.13070040098317462,0.1110467201974899,0.11135293675281584,0.11130559695586781,0.10666432558839577,0.11302320752969179,0.11073016475579642,0.10942314297590121,0.11849341638976327,0.11230423636450848,0.10959731994415946,0.10710044884561398,0.10702386210175897,0.10700857717328607,0.1178063648791898,0.10894130484563305,0.11521972112752221,2,0.1
0,0.13132632041043096,0.11045928652697802,0.11075522296368298,0.1107121893594149,0.10618277277736043,0.11354288874467708,0.11027940161423094,0.10946036960767543,0.116678082333514,0.11191534804607539,0.10843248187622677,0.10722050953765289,0.10689801197471836,0.10688272704624548,0.11816325479919161,0.10909629809540367,0.11416705618468805,3,0.1
0,0.12647786499755154,0.10987818534739605,0.1103905194465975,0.11048051527275497,0.10559480789344161,0.11274806666318575,0.11003547120277385,0.10980938380594002,0.1165481551720352,0.11173384784310074,0.10929789951827411,0.10839885390689838,0.10789615339038781,0.10788086846191493,0.11840218464494119,0.10873393749664108,0.11505538549448951,4,0.1
